NOTIFICATION_REFERENCE,NOTIF_DATE,ORIGIN_COUNTRY_DESC,NOTIFYNG_COUNTRY_DESC,PRODUCT_NAME,PRODUCT_CATEGORY_DESC,HAZARD_CATEGORY_NAME,substance,unauthorised_flag,NOTIFICATION_CLASSIFICAT_DESC,NOTIFICATION_BASIS_DESC,RISK_DECISION_DESC,DISTRIBUTION_STATUS_DESC,NOTIF_SUBJECT
2026.5567,2026-06-24,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,pyridaben   - {pesticide residues},pyridaben,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Pyridaben in hot fresh peppers from Türkiye
2026.5565,2026-06-24,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,pyridaben   - {pesticide residues},pyridaben,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Pyridaben in fresh peppers from Türkiye
2026.5545,2026-06-23,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,acetamiprid   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market, Acetamiprid in fresh peppers from Türkiye
2026.5531,2026-06-23,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.)/ chilli peppers ,fruits and vegetables,formetanate   - {pesticide residues},formetanate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market, Formetanate in fresh peppers from Türkiye
2026.5532,2026-06-23,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,tebufenpyrad   - {pesticide residues},tebufenpyrad,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Tebufenpyrad in fresh peppers from Türkiye
2026.5488,2026-06-22,Egypt,Italy,dried tomatoes,fruits and vegetables,chlorfenapyr   - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues},chlorfenapyr,False,information notification for attention,border control - consignment released,potentially serious,product not (yet) placed on the market,Chlorpyrifos and Chlorfenapyr above legal limits in dried tomatoes from Egypt
2026.5488,2026-06-22,Egypt,Italy,dried tomatoes,fruits and vegetables,chlorfenapyr   - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,information notification for attention,border control - consignment released,potentially serious,product not (yet) placed on the market,Chlorpyrifos and Chlorfenapyr above legal limits in dried tomatoes from Egypt
2026.5476,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** bifenazate  - {pesticide residues} *** formetanate   - {pesticide residues} *** malathion   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, Formetanate, Bifenazate and Malathion in hot fresh peppers from Türkiye"
2026.5476,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** bifenazate  - {pesticide residues} *** formetanate   - {pesticide residues} *** malathion   - {pesticide residues},bifenazate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, Formetanate, Bifenazate and Malathion in hot fresh peppers from Türkiye"
2026.5476,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** bifenazate  - {pesticide residues} *** formetanate   - {pesticide residues} *** malathion   - {pesticide residues},formetanate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, Formetanate, Bifenazate and Malathion in hot fresh peppers from Türkiye"
2026.5476,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** bifenazate  - {pesticide residues} *** formetanate   - {pesticide residues} *** malathion   - {pesticide residues},malathion,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid, Formetanate, Bifenazate and Malathion in hot fresh peppers from Türkiye"
2026.5480,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** pymetrozine   - {pesticide residues} *** thiacloprid   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid,  Pymetrozine and Thiacloprid in fresh peppers from Türkiye"
2026.5480,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** pymetrozine   - {pesticide residues} *** thiacloprid   - {pesticide residues},pymetrozine,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid,  Pymetrozine and Thiacloprid in fresh peppers from Türkiye"
2026.5480,2026-06-22,Türkiye,Bulgaria,Peppers (other than sweet) (Capsicum spp.),fruits and vegetables,acetamiprid   - {pesticide residues} *** pymetrozine   - {pesticide residues} *** thiacloprid   - {pesticide residues},thiacloprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Acetamiprid,  Pymetrozine and Thiacloprid in fresh peppers from Türkiye"
2026.5491,2026-06-22,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,chlorpyrifos-methyl  unauthorised substance - {pesticide residues},chlorpyrifos-methyl,True,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Chlorpyrifos-methyl in fresh peppers from Türkiye
2026.5418,2026-06-19,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,fenbutatin oxide  unauthorised substance - {pesticide residues} *** fosthiazate   - {pesticide residues},fenbutatin oxide,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Fenbutatin oxide and Fosthiazate in fresh peppers from Türkiye
2026.5418,2026-06-19,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,fenbutatin oxide  unauthorised substance - {pesticide residues} *** fosthiazate   - {pesticide residues},fosthiazate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Fenbutatin oxide and Fosthiazate in fresh peppers from Türkiye
2026.5405,2026-06-18,Egypt,Poland,Truskawka mrożona/ frozen strawberry,fruits and vegetables,oxamyl  unauthorised substance - {pesticide residues},oxamyl,True,border rejection notification,border control - consignment detained,potential risk,product not (yet) placed on the market,Przekroczenie NDP pestycydu oksamylu w mrożonej truskawce pochodzącej z Egiptu/// Exceeding the MRL for the pesticide oxamyl in frozen strawberries from Egypt
2026.5307,2026-06-16,Egypt,Italy,Sun Dried Tomato,fruits and vegetables,chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues},chlorfenapyr,True,information notification for attention,border control - consignment released,serious,information on distribution not (yet) available,Chlorpyrifos ethyl and Chlorfenapyr in dried tomatoes
2026.5307,2026-06-16,Egypt,Italy,Sun Dried Tomato,fruits and vegetables,chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,information notification for attention,border control - consignment released,serious,information on distribution not (yet) available,Chlorpyrifos ethyl and Chlorfenapyr in dried tomatoes
2026.5309,2026-06-16,Kenya,France,Green beans,fruits and vegetables,profenofos  unauthorised substance - {pesticide residues},profenofos,True,border rejection notification,border control - consignment detained,no risk,product not (yet) placed on the market,Profenofos in green beans from Kenya
2026.5251,2026-06-15,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,acetamiprid   - {pesticide residues} *** cyflumetofen   - {pesticide residues},acetamiprid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Acetamiprid and cyflumetofen in fresh peppers fromTürkiye
2026.5251,2026-06-15,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,acetamiprid   - {pesticide residues} *** cyflumetofen   - {pesticide residues},cyflumetofen,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Acetamiprid and cyflumetofen in fresh peppers fromTürkiye
2026.5282,2026-06-15,Türkiye,Bulgaria,Tomatoes,fruits and vegetables,indoxacarb   - {pesticide residues},indoxacarb,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Indoxacarb in fresh tomatoes from Türkiye
2026.5202,2026-06-12,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,formetanate   - {pesticide residues},formetanate,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Formetanate in fresh peppers from Türkiye
2026.5161,2026-06-11,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,cyflumetofen   - {pesticide residues} *** flonicamid   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues},cyflumetofen,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Cyflumetofen, flonicamid and pirimiphos-methyl in fresh peppers from Türkiye"
2026.5161,2026-06-11,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,cyflumetofen   - {pesticide residues} *** flonicamid   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues},flonicamid,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Cyflumetofen, flonicamid and pirimiphos-methyl in fresh peppers from Türkiye"
2026.5161,2026-06-11,Türkiye,Bulgaria,Sweet peppers,fruits and vegetables,cyflumetofen   - {pesticide residues} *** flonicamid   - {pesticide residues} *** pirimiphos-methyl   - {pesticide residues},pirimiphos-methyl,False,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,"Cyflumetofen, flonicamid and pirimiphos-methyl in fresh peppers from Türkiye"
2026.5065,2026-06-09,Egypt,Malta,Fresh Oranges,fruits and vegetables,chlorpropham   - {pesticide residues},chlorpropham,False,border rejection notification,border control - consignment detained,potentially serious,product not (yet) placed on the market,Exceeded permitted level of pesticide Chloropham in oranges from Egypt
